area,ies,municipio,Ncursos,N,idd,cpc,cpcf,ano
19,322,3506003,1,15,30.566349029541016,3.432638645172119,4,2013
19,322,3509502,1,17,30.65552520751953,3.1218156814575195,4,2013
19,322,3525904,1,11,30.950754165649414,3.52492094039917,4,2013
19,322,3526902,1,6,31.522239685058594,3.556882381439209,4,2013
19,322,3543402,1,12,35.15629577636719,3.9416894912719727,4,2013
19,322,3547304,1,18,28.95890998840332,3.4005215167999268,4,2013
19,322,3548500,1,14,27.796226501464844,2.8066763877868652,3,2013
19,322,3549706,1,27,27.708221435546875,2.666820526123047,3,2013
19,322,3549805,1,21,31.23202896118164,3.387403964996338,4,2013
19,322,3549904,1,27,33.26912307739258,3.509340524673462,4,2013
19,322,3550308,7,90,35.466156005859375,3.6959145069122314,4,2013
19,322,3552205,1,16,38.79292297363281,3.916327714920044,4,2013
19,322,5208707,1,55,32.046844482421875,2.9223532676696777,3,2013
19,322,5300108,1,21,37.73260498046875,3.84867525100708,4,2013
19,330,3302205,1,46,21.25412368774414,2.727275848388672,3,2013
19,330,3303500,1,57,17.937952041625977,2.0666630268096924,3,2013
19,343,3106200,1,37,24.722537994384766,2.618237257003784,3,2013
19,344,3106200,1,54,32.332069396972656,3.7879412174224854,4,2013
19,355,4106902,1,13,,,SC,2013
19,374,3550308,2,145,23.17276382446289,2.624483585357666,3,2013
19,375,3550308,1,55,24.419958114624023,2.5218918323516846,3,2013
19,376,3550308,1,0,,,,2013
19,384,5201108,1,41,26.70865249633789,2.726106882095337,3,2013
19,385,2927408,1,0,,,,2013
19,387,5002704,1,12,26.677000045776367,2.7175216674804688,3,2013
19,398,2800308,1,19,19.90483856201172,2.426288604736328,3,2013
19,403,5300108,1,51,27.594465255737305,2.844888925552368,3,2013
19,420,3529005,1,3,11.876529693603516,2.067720890045166,3,2013
19,423,4307005,1,19,28.388227462768555,3.2442986965179443,4,2013
19,423,4308508,1,10,35.65418243408203,3.869501829147339,4,2013
19,423,4317400,1,26,25.779850006103516,2.4591422080993652,3,2013
19,423,4317509,1,36,26.9554443359375,2.404025077819824,3,2013
19,426,4316907,1,21,28.57178497314453,3.292668581008911,4,2013
19,430,4113700,1,0,,,SC,2013
19,437,4108403,1,0,,,,2013
19,437,4118402,1,34,24.907272338867188,2.4909257888793945,3,2013
19,437,4127700,1,32,29.0709285736084,2.813117027282715,3,2013
19,437,4128104,1,60,28.931615829467773,3.003852605819702,4,2013
19,441,4203808,1,43,19.907623291015625,1.8861627578735352,2,2013
19,441,4204301,1,13,18.7689266204834,1.963600516319275,3,2013
19,446,4306106,1,22,26.172338485717773,2.8289361000061035,3,2013
19,448,4314902,1,0,,,,2013
19,449,4304606,1,26,21.917980194091797,2.712007761001587,3,2013
19,450,1100122,1,41,19.96126365661621,1.9611737728118896,3,2013
19,453,1721000,1,25,25.66167449951172,2.797314405441284,3,2013
19,457,3534401,1,80,19.785614013671875,2.3434064388275146,3,2013
19,457,3547809,1,18,30.397001266479492,2.8926382064819336,3,2013
19,457,3548708,1,145,18.229251861572266,1.9095426797866821,2,2013
19,457,3550308,1,21,,,SC,2013
19,466,3550308,1,42,23.898969650268555,2.6600725650787354,3,2013
19,472,3301702,1,218,23.213546752929688,2.4145851135253906,3,2013
19,480,3305802,1,42,25.00925636291504,2.784844398498535,3,2013
19,481,3518800,1,55,25.519447326660156,,,2013
19,482,4204608,1,40,25.825904846191406,2.7898852825164795,3,2013
19,494,4218707,1,20,28.534313201904297,2.822239637374878,3,2013
19,496,3516200,1,27,26.921876907348633,3.3391501903533936,4,2013
19,501,3205309,1,37,,,SC,2013
19,506,3301009,1,21,15.966989517211914,1.4193421602249146,2,2013
19,513,3127701,1,0,,,SC,2013
19,514,3300407,1,0,,,SC,2013
19,515,3303302,1,45,22.719642639160156,2.045219898223877,3,2013
19,518,5300108,1,0,,,SC,2013
19,521,3530607,1,48,29.986774444580078,3.425801992416382,4,2013
19,521,3550308,1,57,,2.8174350261688232,3,2013
19,522,3304557,1,25,23.990018844604492,2.466947078704834,3,2013
19,526,3530607,1,19,28.673873901367188,3.0954463481903076,4,2013
19,527,5208707,1,0,,,,2013
19,532,4310207,1,35,27.206918716430664,2.9777488708496094,4,2013
19,545,3131703,1,2,,,SC,2013
19,548,2111300,1,58,25.610864639282227,2.75630259513855,3,2013
19,550,2504009,1,51,28.21952247619629,3.160709857940674,4,2013
19,555,2304400,1,101,23.10407257080078,2.6139912605285645,3,2013
19,569,1501402,2,102,16.136995315551758,1.9804810285568237,3,2013
19,570,2408102,2,101,24.779613494873047,2.9107227325439453,3,2013
19,571,4106902,1,62,28.84317970275879,3.5228075981140137,4,2013
19,572,3303302,1,18,12.53182601928711,1.8809833526611328,2,2013
19,573,3200201,1,21,,,,2013
19,573,3204906,1,15,29.992509841918945,3.579277753829956,4,2013
19,573,3205309,1,53,26.152259826660156,3.2392542362213135,4,2013
19,574,3305554,1,0,,,,2013
19,575,3106200,5,118,28.77440071105957,3.6370279788970947,4,2013
19,576,3127701,1,0,,,,2013
19,576,3136702,1,91,33.32779312133789,4.104320526123047,5,2013
19,577,2704302,1,55,21.11260223388672,2.4824695587158203,3,2013
19,578,2927408,2,35,25.667930603027344,2.8349382877349854,3,2013
19,578,2933307,1,25,32.91173553466797,3.5025017261505127,4,2013
19,579,2507507,3,49,21.891992568969727,2.5426254272460938,3,2013
19,580,2611606,1,11,20.698453903198242,2.6323258876800537,3,2013
19,581,4314902,1,97,27.91427230834961,3.497356414794922,4,2013
19,582,4316907,1,103,25.99201202392578,3.203468084335327,4,2013
19,583,2304400,1,90,25.22706413269043,3.151501178741455,4,2013
19,584,5208707,1,53,28.684871673583984,3.4502716064453125,4,2013
19,585,4205407,3,204,26.0350341796875,3.0462348461151123,4,2013
19,586,3302403,1,35,26.151382446289062,3.4013962745666504,4,2013
19,586,3304557,5,53,22.93659019470215,3.0729427337646484,4,2013
19,591,3513801,2,149,24.109699249267578,3.2362167835235596,4,2013
19,595,3101607,1,77,30.633787155151367,3.7320940494537354,4,2013
19,596,3121605,1,49,28.997896194458008,3.1072981357574463,4,2013
19,609,4104808,1,32,36.88985061645508,3.9788691997528076,5,2013
19,621,2704302,1,69,24.39624786376953,2.3403265476226807,3,2013
19,634,4304663,1,0,,,SC,2013
19,663,3303302,1,42,16.524471282958984,,,2013
19,663,3304904,1,61,18.574626922607422,2.051600933074951,3,2013
19,663,5208707,1,0,,,,2013
19,664,3205200,1,11,32.133392333984375,3.8128836154937744,4,2013
19,666,2910800,1,11,19.197118759155273,2.1090457439422607,3,2013
19,669,1302603,1,10,23.091148376464844,2.474745750427246,3,2013
19,670,3507605,1,42,25.789560317993164,3.0090723037719727,4,2013
19,670,3509502,1,67,23.97171974182129,2.750312328338623,3,2013
19,671,5002704,1,0,,,SC,2013
19,673,5003702,1,26,32.712158203125,3.664045810699463,4,2013
19,688,2918001,1,43,32.377357482910156,,,2013
19,694,5002704,1,32,23.47999382019043,2.8396215438842773,3,2013
19,707,3548906,1,40,,,SC,2013
19,717,4314902,1,0,,,,2013
19,718,2408102,1,1,,,SC,2013
19,727,3138807,1,0,,,SC,2013
19,730,4119905,1,34,32.668724060058594,3.6880648136138916,4,2013
19,734,3530706,1,0,,,SC,2013
19,736,3203205,1,2,20.67532730102539,2.2493417263031006,3,2013
19,737,3550308,1,63,,,SC,2013
19,739,3201209,1,49,20.991153717041016,2.085637092590332,3,2013
19,750,1709500,1,51,16.265979766845703,0.9981111884117126,2,2013
19,763,5208707,1,43,26.747055053710938,2.1583547592163086,3,2013
19,775,5300108,1,0,,,,2013
19,780,5103403,1,21,27.401784896850586,2.8485443592071533,3,2013
19,792,1501402,1,43,23.522878646850586,2.6063296794891357,3,2013
19,794,5108402,1,0,,,SC,2013
19,823,2111300,1,98,21.15032196044922,2.562638282775879,3,2013
19,826,5212501,1,16,,1.635053277015686,2,2013
19,830,1600303,1,0,,,,2013
19,862,5002704,1,10,19.68022346496582,2.0711863040924072,3,2013
19,878,3131307,1,1,,,SC,2013
19,952,3548500,1,24,23.47398567199707,2.994318723678589,4,2013
19,1038,5008305,1,0,,,,2013
19,1041,4311403,1,37,28.068214416503906,3.282888889312744,4,2013
19,1042,4106902,1,26,,,SC,2013
19,1043,3503307,1,23,24.46690559387207,2.867178440093994,3,2013
19,1046,3549805,1,9,25.262704849243164,,,2013
19,1058,2927408,1,41,20.582015991210938,2.3236799240112305,3,2013
19,1077,2611606,1,0,,,,2013
19,1078,4104303,1,29,30.230487823486328,2.940483570098877,3,2013
19,1087,1100205,1,47,20.57843017578125,1.382103681564331,2,2013
19,1092,3506003,1,0,,,,2013
19,1113,5300108,2,37,20.963802337646484,2.947150230407715,4,2013
19,1126,4109401,1,25,34.34419631958008,3.8818986415863037,4,2013
19,1128,3133808,1,63,25.023151397705078,2.4992566108703613,3,2013
19,1129,3549805,1,39,,,SC,2013
19,1131,2211001,1,48,20.518932342529297,2.3250534534454346,3,2013
19,1149,3523909,1,0,,,SC,2013
19,1157,3204609,1,18,,,SC,2013
19,1173,5300108,1,0,,,SC,2013
19,1196,4115200,2,35,33.18623733520508,3.7694287300109863,4,2013
19,1202,3118304,1,0,,,,2013
19,1224,3524808,1,24,18.471694946289062,,,2013
19,1230,3515186,1,74,19.667219161987305,1.7398338317871094,2,2013
19,1232,4106902,1,54,18.905546188354492,2.4138379096984863,3,2013
19,1244,3205309,1,15,27.558486938476562,3.2531685829162598,4,2013
19,1263,3304557,1,20,26.331096649169922,1.9527554512023926,3,2013
19,1273,3509601,1,44,20.128620147705078,1.8222453594207764,2,2013
19,1281,3522406,1,18,14.211151123046875,1.8773342370986938,2,2013
19,1292,3500105,1,43,19.95633316040039,1.9262741804122925,2,2013
19,1299,3515509,1,24,34.72080993652344,3.8259074687957764,4,2013
19,1310,3501608,1,0,,,SC,2013
19,1317,3504503,1,0,,,SC,2013
19,1336,4104808,1,21,34.89805221557617,3.7785017490386963,4,2013
19,1422,1302603,1,70,21.414779663085938,2.1372275352478027,3,2013
19,1430,4115200,1,51,30.9981689453125,3.3738837242126465,4,2013
19,1461,2927408,1,47,27.249155044555664,2.483978748321533,3,2013
19,1490,3524709,1,0,,,,2013
19,1494,3205309,1,16,18.19257354736328,1.8415976762771606,2,2013
19,1502,3525904,1,0,,,SC,2013
19,1504,2704302,1,96,17.950891494750977,1.8581737279891968,2,2013
19,1510,4216602,1,23,26.173215866088867,3.1141347885131836,4,2013
19,1540,1100023,1,0,,,,2013
19,1547,2307304,1,0,,,,2013
19,1554,3542602,1,0,,,,2013
19,1559,3201506,1,27,33.37300109863281,3.5920450687408447,4,2013
19,1573,5201405,1,153,23.35573387145996,2.4142301082611084,3,2013
19,1580,5221858,1,48,25.021167755126953,2.8189566135406494,3,2013
19,1581,3157807,1,23,24.95000457763672,2.0995607376098633,3,2013
19,1586,3152501,1,0,,,SC,2013
19,1647,2304400,1,23,28.765853881835938,2.8804140090942383,3,2013
19,1656,2211001,1,0,,,,2013
19,1657,4107207,1,22,24.707447052001953,2.110323905944824,3,2013
19,1672,1506807,1,87,24.866119384765625,2.405606985092163,3,2013
19,1716,4108304,1,0,,,SC,2013
19,1717,2105302,1,68,27.71699333190918,2.379094362258911,3,2013
19,1734,2211001,1,15,28.43910789489746,3.2835564613342285,4,2013
19,1758,2933307,1,76,23.559070587158203,2.27236270904541,3,2013
19,1767,5107958,1,15,26.616147994995117,2.73877215385437,3,2013
19,1785,5103205,1,8,17.516040802001953,1.6399035453796387,2,2013
19,1815,5201108,1,14,16.02264404296875,,,2013
19,1818,3106200,1,95,24.037086486816406,2.059692144393921,3,2013
19,1869,3132404,1,6,19.910724639892578,2.4810149669647217,3,2013
19,1883,2919207,1,19,24.81041717529297,2.4137449264526367,3,2013
19,1913,3143906,1,1,,,SC,2013
19,1917,1100049,1,57,23.38141632080078,2.6617143154144287,3,2013
19,1927,4128203,1,0,,,SC,2013
19,1939,4113700,1,42,,,,2013
19,1978,2304400,1,0,,,,2013
19,2005,5107909,1,6,29.17074966430664,3.2008087635040283,4,2013
19,2009,3553708,1,17,18.886959075927734,1.6053577661514282,2,2013
19,2023,2911709,1,0,,,,2013
19,2077,4108304,1,41,28.11857795715332,2.9758949279785156,4,2013
19,2086,4108304,1,13,18.056011199951172,1.7704726457595825,2,2013
19,2111,2312908,1,57,23.424840927124023,2.7261292934417725,3,2013
19,2123,3520509,1,0,,,,2013
19,2135,2311306,1,16,21.59479331970215,2.3181238174438477,3,2013
19,2158,2503704,1,57,22.00503921508789,1.972488522529602,3,2013
19,2271,3131307,1,27,23.665103912353516,2.317732572555542,3,2013
19,2336,5220108,1,69,24.160076141357422,,,2013
19,2341,3510609,1,0,,,,2013
19,2409,2604106,1,43,26.29205894470215,3.0551369190216064,4,2013
19,2413,2203909,1,4,36.057533264160156,3.707977294921875,4,2013
19,2426,1501402,1,0,,,,2013
19,2428,3111606,1,14,20.83844566345215,2.0934531688690186,3,2013
19,2437,2931350,1,17,21.382614135742188,2.3391189575195312,3,2013
19,2474,2909802,1,22,31.476856231689453,3.0076208114624023,4,2013
19,2494,3538006,1,63,24.653812408447266,2.793529748916626,3,2013
19,2501,5208707,1,40,18.186351776123047,2.037097692489624,3,2013
19,2530,3518800,1,0,,,,2013
19,2564,2505105,1,44,25.542036056518555,3.1440718173980713,4,2013
19,2565,3300456,1,20,18.421676635742188,1.9899662733078003,3,2013
19,2576,3202405,1,0,,,SC,2013
19,2579,3147006,1,0,,,,2013
19,2593,2307304,1,0,,,,2013
19,2613,1200401,1,0,,,,2013
19,2636,3152105,1,0,,,SC,2013
19,2745,1501402,1,0,,,SC,2013
19,2754,1100288,1,0,,,,2013
19,2770,5208707,2,0,,,,2013
19,2787,4106902,1,0,,,SC,2013
19,2835,2611606,1,127,20.57668113708496,2.113044261932373,3,2013
19,2843,3136702,1,18,20.623647689819336,2.812058210372925,3,2013
19,2915,3148004,1,30,22.74050521850586,1.6330375671386719,2,2013
19,2944,2914802,1,90,26.56018829345703,2.1344075202941895,3,2013
19,2961,5102504,1,0,,,,2013
19,2973,5107040,1,17,30.140522003173828,3.1313841342926025,4,2013
19,3034,2927408,1,65,26.524517059326172,2.2717323303222656,3,2013
19,3117,3143302,1,5,29.479780197143555,2.944549798965454,3,2013
19,3149,3122306,1,9,19.23184585571289,2.047287702560425,3,2013
19,3151,4204202,1,55,23.880290985107422,2.3563296794891357,3,2013
19,3163,3304557,1,43,23.253976821899414,2.9925873279571533,4,2013
19,3193,4119905,1,46,20.94134521484375,2.0123231410980225,3,2013
19,3194,3106200,1,0,,,,2013
19,3204,5107107,1,31,18.87226104736328,1.4597253799438477,2,2013
19,3205,3171303,1,23,26.668392181396484,2.6710896492004395,3,2013
19,3337,2211001,1,0,,,SC,2013
19,3371,3148004,1,14,23.498842239379883,2.5696401596069336,3,2013
19,3372,3138203,1,6,,,SC,2013
19,3393,4106407,1,21,22.852602005004883,2.1594202518463135,3,2013
19,3396,5300108,1,0,,,,2013
19,3434,3143302,1,72,26.434961318969727,2.4836483001708984,3,2013
19,3515,2616407,1,53,24.609113693237305,2.787595748901367,3,2013
19,3588,2927408,1,0,,,,2013
19,3602,4106902,1,43,26.94856071472168,3.0964975357055664,4,2013
19,3603,3518800,1,10,21.726795196533203,2.1554417610168457,3,2013
19,3615,2611606,1,16,20.980636596679688,2.478435754776001,3,2013
19,3641,3505500,2,48,30.02022361755371,3.4568421840667725,4,2013
19,3716,3167202,1,0,,,SC,2013
19,3741,2101202,1,0,,,,2013
19,3756,3101706,1,0,,,,2013
19,3757,5221601,1,0,,,,2013
19,3797,4109401,1,0,,,,2013
19,3840,4209300,1,16,25.208972930908203,3.137650489807129,4,2013
19,3869,2111300,1,42,21.439891815185547,2.223879814147949,3,2013
19,3966,3113404,1,0,,,SC,2013
19,3966,3144300,1,0,,,,2013
19,3974,5218805,1,26,24.39703369140625,2.248952865600586,3,2013
19,3984,2611101,1,6,36.10137939453125,4.0401129722595215,5,2013
19,3987,5221403,1,40,23.042085647583008,2.1451704502105713,3,2013
19,4010,4314902,1,24,24.417264938354492,2.601815938949585,3,2013
19,4017,3525904,1,51,23.05333137512207,2.197115659713745,3,2013
19,4113,5205406,1,64,26.432601928710938,3.1511056423187256,4,2013
19,4163,4211702,1,30,28.318397521972656,2.4881041049957275,3,2013
19,4169,3510609,1,0,,,,2013
19,4198,5213103,1,28,26.875946044921875,2.3737807273864746,3,2013
19,4256,3143302,1,65,,,SC,2013
19,4277,1302603,1,0,,,,2013
19,4362,3106705,1,49,23.323009490966797,2.044426441192627,3,2013
19,4522,3502804,1,0,,,SC,2013
19,4613,1100023,1,15,22.0743350982666,1.8298507928848267,2,2013
19,4631,2507507,1,0,,,SC,2013
19,4846,3140902,1,0,,,SC,2013
19,4849,1702109,1,55,23.78866958618164,2.5747551918029785,3,2013
19,4863,3151800,1,0,,,,2013
19,4865,2111300,1,26,18.520721435546875,2.0468924045562744,3,2013
19,5013,3304557,1,13,22.86132049560547,,,2013
19,5322,4322400,1,46,23.700637817382812,3.049565076828003,4,2013
19,5439,5300108,1,58,19.660770416259766,2.3132693767547607,3,2013
19,5520,1400100,1,12,23.945438385009766,2.8165078163146973,3,2013
19,5550,5201108,1,0,,,SC,2013
19,5592,3143302,1,70,19.239212036132812,2.1376454830169678,3,2013
19,5670,5101803,1,62,28.340614318847656,2.9662299156188965,4,2013
19,11544,5201108,1,0,,,,2013
19,11645,1100304,1,0,,,,2013
19,12847,4108403,1,27,27.38741683959961,,,2013
19,14029,3101102,1,23,,,SC,2013
19,14156,3168606,1,59,24.10437774658203,2.0359396934509277,3,2013
19,14162,3127701,1,37,,,,2013
19,14248,3170206,1,36,23.686756134033203,2.3582446575164795,3,2013
19,14321,2304400,1,0,,,,2013
19,14724,4117602,1,26,18.20932960510254,1.577124834060669,2,2013
19,15032,4203006,1,12,23.213768005371094,2.2702584266662598,3,2013
19,15357,3169901,1,0,,,,2013
19,15450,3131307,1,23,22.894250869750977,2.258145570755005,3,2013
19,15452,3107406,1,25,26.79640769958496,2.4149298667907715,3,2013
23,1,5103403,1,42,21.821510314941406,3.194340467453003,4,2013
23,1,5106653,1,27,24.80337905883789,3.1043548583984375,4,2013
23,1,5107602,1,29,29.751434326171875,3.6113181114196777,4,2013
23,1,5107909,1,71,28.56461524963379,3.2329838275909424,4,2013
23,2,5300108,2,31,24.59650421142578,3.514265537261963,4,2013
23,3,2800308,1,23,21.03136444091797,3.053947925567627,4,2013
23,3,2803500,1,0,,,,2013
23,4,1301209,1,20,19.43528175354004,2.302433967590332,3,2013
23,4,1302603,1,15,16.410846710205078,2.630754232406616,3,2013
23,5,2203909,1,38,20.75466537475586,2.91575026512146,3,2013
23,5,2208007,1,55,23.65087127685547,2.632012367248535,3,2013
23,5,2211001,1,44,23.236831665039062,3.469292640686035,4,2013
23,7,3548906,1,23,3.4463844299316406,1.8960177898406982,2,2013
23,8,3171303,1,28,27.8101806640625,3.913144111633301,4,2013
23,9,4113700,1,46,29.996196746826172,4.006111145019531,5,2013
23,10,4106902,1,71,22.933685302734375,2.9294652938842773,3,2013
23,10,4127700,1,25,19.143400192260742,2.2900807857513428,3,2013
23,12,4315602,1,35,21.555694580078125,3.0396018028259277,4,2013
23,13,4305108,1,52,18.92745018005371,2.3925843238830566,3,2013
23,14,4314902,1,0,,,,2013
23,14,4318705,1,78,27.44968032836914,3.469965696334839,4,2013
23,16,3304557,1,158,9.469963073730469,,,2013
23,17,3170206,1,30,17.406936645507812,2.7978124618530273,3,2013
23,18,4314407,1,35,19.923675537109375,3.0149803161621094,4,2013
23,19,3509502,2,96,21.21521759033203,2.865380048751831,3,2013
23,20,4314100,1,22,23.966136932373047,3.02378249168396,4,2013
23,21,4314902,1,33,16.83907699584961,2.9628448486328125,4,2013
23,23,4313409,1,90,24.557289123535156,3.1066417694091797,4,2013
23,24,2913606,1,59,24.020660400390625,2.9580132961273193,4,2013
23,27,3106705,1,1,,,SC,2013
23,27,3169307,1,0,,,SC,2013
23,29,2304400,1,41,25.808971405029297,3.4744606018066406,4,2013
23,30,3101607,1,9,,,SC,2013
23,30,3106200,1,49,19.637208938598633,2.580549716949463,3,2013
23,32,2704302,1,28,29.92242431640625,,,2013
23,40,2911709,1,44,,,,2013
23,40,2927408,1,16,26.41275405883789,3.1107208728790283,4,2013
23,40,2930105,1,50,21.041961669921875,,,2013
23,43,4204202,1,54,30.911563873291016,3.186347723007202,4,2013
23,47,5205406,1,0,,,,2013
23,47,5211503,1,0,,,,2013
23,54,3509502,1,38,10.500274658203125,2.701524257659912,3,2013
23,56,3507506,1,19,17.62999725341797,3.2045810222625732,4,2013
23,57,4115200,1,27,23.534744262695312,3.2883760929107666,4,2013
23,71,2402006,1,22,29.087078094482422,,,2013
23,71,2408003,1,24,27.784969329833984,2.9932734966278076,4,2013
23,71,2409407,1,21,21.00049591064453,,,2013
23,76,4202404,1,46,22.007110595703125,2.6121606826782227,3,2013
23,78,3200201,1,12,,,,2013
23,82,4209003,1,0,,,SC,2013
23,82,4217204,1,0,,,SC,2013
23,83,4208203,1,13,27.881694793701172,3.4427623748779297,4,2013
23,93,3525904,1,1,,,SC,2013
23,95,2312908,1,30,21.806758880615234,2.8159775733947754,3,2013
23,107,3122306,1,49,23.21151351928711,3.3540432453155518,4,2013
23,124,3503208,1,32,27.686389923095703,3.519036054611206,4,2013
23,137,3506003,1,0,,,SC,2013
23,138,3543402,3,47,24.126962661743164,3.391533613204956,4,2013
23,140,3306206,1,15,,,SC,2013
23,142,3170206,1,35,20.10306739807129,2.5772619247436523,3,2013
23,143,3170107,1,50,13.41684341430664,2.117042303085327,3,2013
23,144,2609600,1,33,15.83558464050293,1.8601832389831543,2,2013
23,146,3549805,1,0,,,SC,2013
23,149,3549805,1,44,28.541423797607422,3.9491231441497803,5,2013
23,150,3552205,1,0,,,SC,2013
23,163,3301009,1,15,4.872150421142578,1.5260236263275146,2,2013
23,163,3302403,1,25,13.701454162597656,2.610862970352173,3,2013
23,163,3303302,1,6,20.380054473876953,2.991266965866089,4,2013
23,163,3303401,1,16,17.95663833618164,2.554710626602173,3,2013
23,163,3303500,1,0,,,SC,2013
23,163,3304201,1,3,13.747100830078125,2.1432948112487793,3,2013
23,163,3304557,6,92,11.416328430175781,2.161553144454956,3,2013
23,165,3300704,1,15,28.81193733215332,3.7385220527648926,4,2013
23,165,3304557,1,11,30.988285064697266,4.063175201416016,5,2013
23,176,3304557,1,57,13.471986770629883,1.9988694190979004,3,2013
23,194,3304557,1,27,12.215160369873047,2.2255566120147705,3,2013
23,206,3550308,1,138,,2.3618202209472656,3,2013
23,208,3518701,1,16,,2.758241653442383,3,2013
23,208,3543402,1,20,25.39290428161621,3.507307529449463,4,2013
23,216,3106200,1,70,,,SC,2013
23,221,3550308,3,89,,,SC,2013
23,222,3557105,1,52,25.55167579650879,3.8461718559265137,4,2013
23,224,3547809,1,25,31.41229248046875,3.8868329524993896,4,2013
23,226,3548500,1,0,,,SC,2013
23,234,3550308,1,0,,,,2013
23,242,3547809,1,86,15.46664047241211,2.128622055053711,3,2013
23,265,3534708,1,2,4.363208770751953,1.6426231861114502,2,2013
23,266,3538709,1,2,23.775737762451172,3.425098180770874,4,2013
23,270,3555000,1,21,,2.3643569946289062,3,2013
23,271,3541406,1,83,28.61847496032715,3.6077849864959717,4,2013
23,275,3549904,1,1,,,SC,2013
23,277,3304557,2,166,10.681114196777344,1.7863447666168213,2,2013
23,294,4321808,1,0,,,SC,2013
23,295,4316808,1,41,23.165691375732422,3.0637238025665283,4,2013
23,296,4301602,1,24,13.470779418945312,2.0614395141601562,3,2013
23,298,4101507,1,0,,,SC,2013
23,298,4113700,1,0,,,SC,2013
23,308,3103504,1,1,,,,2013
23,308,3105608,1,28,19.060819625854492,2.0873231887817383,3,2013
23,308,3136702,1,2,,,SC,2013
23,316,3550308,4,422,,3.284166097640991,4,2013
23,319,3550308,1,9,,,SC,2013
23,322,1302603,1,11,22.417335510253906,2.4190328121185303,3,2013
23,322,3502804,1,5,42.4874382019043,4.3163957595825195,5,2013
23,322,3503208,1,0,,,SC,2013
23,322,3504008,1,6,44.36634063720703,4.128465175628662,5,2013
23,322,3506003,1,0,,,SC,2013
23,322,3509502,1,20,35.587310791015625,3.979370594024658,5,2013
23,322,3525904,1,0,,,SC,2013
23,322,3526902,1,0,,,SC,2013
23,322,3543402,1,13,36.71498107910156,4.243505001068115,5,2013
23,322,3547304,1,10,33.33037185668945,3.759460210800171,4,2013
23,322,3548500,1,33,34.11555099487305,3.6364243030548096,4,2013
23,322,3549706,1,0,,,SC,2013
23,322,3549805,1,7,27.588825225830078,3.688314437866211,4,2013
23,322,3549904,1,16,40.97982406616211,4.24852991104126,5,2013
23,322,3550308,8,50,,3.863204002380371,4,2013
23,322,3552205,1,24,31.527694702148438,3.6039938926696777,4,2013
23,322,5208707,1,13,27.76218605041504,3.2854573726654053,4,2013
23,322,5300108,1,27,26.643413543701172,3.091221332550049,4,2013
23,330,3302205,1,40,14.275812149047852,2.5450522899627686,3,2013
23,330,3303500,1,0,,,SC,2013
23,338,3104205,1,31,,,SC,2013
23,338,3106200,2,153,20.202136993408203,2.5960311889648438,3,2013
23,338,3106705,1,66,16.45172119140625,2.007772207260132,3,2013
23,338,3151800,1,49,19.19387435913086,2.9456207752227783,4,2013
23,339,2507507,1,40,19.890911102294922,2.2487053871154785,3,2013
23,343,3106200,1,15,19.025680541992188,2.4505796432495117,3,2013
23,344,3106200,1,64,25.13819122314453,3.4378392696380615,4,2013
23,349,3106200,1,8,20.067203521728516,2.9178881645202637,3,2013
23,351,3106200,1,2,9.98355484008789,1.8674007654190063,2,2013
23,352,2507507,1,48,23.082820892333984,3.042037010192871,4,2013
23,353,4106902,1,37,24.397201538085938,2.571475028991699,3,2013
23,355,4106902,1,11,20.89500617980957,2.9817471504211426,4,2013
23,367,3143302,1,39,27.483436584472656,2.816401481628418,3,2013
23,374,3550308,2,269,,2.8127028942108154,3,2013
23,375,3550308,1,21,,2.7721989154815674,3,2013
23,376,3550308,2,0,,,,2013
23,383,1501402,1,157,17.186887741088867,2.1215176582336426,3,2013
23,384,5201108,1,0,,,SC,2013
23,385,2927408,1,69,20.063579559326172,2.600353479385376,3,2013
23,387,5002704,1,35,25.119009017944336,3.080233097076416,4,2013
23,396,2927408,1,0,,,,2013
23,398,2800308,1,138,20.906997680664062,2.8814027309417725,3,2013
23,398,2802106,1,0,,,,2013
23,402,5300108,1,35,18.437047958374023,2.5035202503204346,3,2013
23,403,5300108,1,62,20.753448486328125,2.7718710899353027,3,2013
23,409,2611101,1,29,25.297401428222656,2.844224691390991,3,2013
23,409,2611606,1,48,23.911537170410156,3.104830026626587,4,2013
23,415,3550308,1,24,,3.299344539642334,4,2013
23,416,3550308,1,0,,,,2013
23,417,3550308,1,36,,2.6847596168518066,3,2013
23,420,3529005,1,19,16.919620513916016,2.982651472091675,4,2013
23,423,4307005,1,0,,,SC,2013
23,423,4308508,1,0,,,SC,2013
23,423,4317400,1,1,,,SC,2013
23,423,4317509,1,0,,,SC,2013
23,426,4316907,1,50,21.863056182861328,2.9254493713378906,3,2013
23,430,4113700,1,23,23.337844848632812,3.0937387943267822,4,2013
23,431,3529005,1,22,28.158302307128906,3.5419769287109375,4,2013
23,434,3550308,1,69,,,SC,2013
23,437,4104808,1,26,21.50958251953125,2.568835735321045,3,2013
23,437,4108403,1,30,22.047428131103516,2.705143451690674,3,2013
23,437,4108809,1,35,17.909847259521484,2.208930492401123,3,2013
23,437,4118402,1,24,,,SC,2013
23,437,4127700,1,28,,,SC,2013
23,437,4128104,1,33,19.40692138671875,2.3314096927642822,3,2013
23,441,4210100,1,0,,,SC,2013
23,446,4306106,1,17,28.95107078552246,3.4677882194519043,4,2013
