curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
52865,1,15.130618986008344,2,5.17821341425435,497.92499999999995,449,4304705,3.661549819650396,3502,2014
117805,2,13.56052765488763,3,1.8998520472164877,546.525,1961,3301009,1.0968800908809009,3502,2014
73368,3,13.02172216152182,11,12.83068100376524,512.8886363636364,322,3550308,3.8685958812936274,3502,2014
76379,4,12.466413223516728,5,10.249717527509866,522.36,322,3550308,4.583813028336626,3502,2014
60584,5,12.020748918240526,11,9.214323005005577,515.815909090909,794,5108402,2.778222918613051,3502,2014
72594,6,10.789971977730032,31,9.951961783055651,497.2604838709678,71,2409407,1.7874251018046317,3502,2014
1122917,7,10.710827028664168,3,11.919186923625293,424.81666666666666,826,5212501,6.881545778876531,3502,2014
18336,8,10.59382357908297,3,10.44835042364576,516.1583333333334,3974,5218805,6.03235792967942,3502,2014
112102,9,10.423691343801048,15,8.220529511269968,457.455,4,1303403,2.1225315929436785,3502,2014
76313,10,10.391570708439613,7,8.382146573086562,496.8178571428572,322,3547304,3.168153612182762,3502,2014
112600,11,9.336780608594676,11,8.179003917566169,548.6863636363637,6,3146107,2.4660624684921717,3502,2014
105178,12,9.319944913122997,9,3.402130627043219,495.16388888888895,2579,3147006,1.1340435423477395,3502,2014
1087513,13,9.29141100616952,7,6.499885206271304,518.1892857142857,2148,1721000,2.4567256866088054,3502,2014
37301,14,9.266407464328736,5,11.806994265216971,462.8300000000001,1550,4108304,5.280248357395066,3502,2014
1112824,15,9.158405053012308,4,10.983973503141694,513.025,1295,3550308,5.491986751570847,3502,2014
21657,16,8.947057803934985,24,8.283050309675614,534.9020833333333,1494,3205309,1.6907705643756206,3502,2014
19264,17,8.873515297702474,14,9.690495713918796,541.3517857142857,1126,4110706,2.589893919248963,3502,2014
73398,18,8.618841110282055,21,9.904537417093412,531.0821428571429,322,3549904,2.1613472589215696,3502,2014
42148,19,8.58904402768451,4,14.917186213065817,646.3187500000001,54,3509502,7.458593106532908,3502,2014
1178485,20,8.570285021333145,2,7.694111512805062,436.8375,40,2900702,5.440558425909945,3502,2014
59632,21,8.344415853641987,15,10.76951612183569,525.9766666666667,322,3509502,2.7806771057721273,3502,2014
107637,22,8.340556492250629,15,6.928238563572188,525.655,2494,3538006,1.7888635050178054,3502,2014
1051344,23,8.302616033301348,12,4.635726491406049,461.4416666666666,5670,5101803,1.338218968851381,3502,2014
76373,24,8.136325830122216,13,12.965833375634181,518.4846153846154,322,3550308,3.596075158843953,3502,2014
74215,25,7.8903153502807015,6,9.712168795826736,516.0708333333333,24,2913606,3.9649763075927407,3502,2014
20699,26,7.727719819012046,23,12.24958514248095,485.65652173913037,1196,4115200,2.554215068426664,3502,2014
72863,27,7.662241883867728,9,8.644399817284313,534.9083333333333,449,4309308,2.8814666057614375,3502,2014
1128666,28,7.3580746266452834,12,5.987514188652248,491.61041666666665,1936,5105259,1.7284464642975395,3502,2014
76561,29,7.353062270002264,5,5.849899416055288,483.875,322,3549805,2.6161545511671895,3502,2014
112160,30,7.283968279457658,17,12.82202400506508,542.8838235294119,2,5300108,3.1097976062993244,3502,2014
60470,31,7.273960382106319,7,8.161236095475122,496.8392857142857,449,4321501,3.0846572999301376,3502,2014
68526,32,7.162957469803733,5,9.665533795510125,549.135,1490,3524709,4.322558121116439,3502,2014
9225,33,7.122402857305474,7,6.054141037509112,544.1785714285714,446,4306106,2.2882502267656677,3502,2014
38260,34,7.002915297097636,15,9.004858723662961,497.4483333333334,1041,4311403,2.325044524779815,3502,2014
101598,35,6.899044270297336,22,11.258406945259814,509.6954545454544,163,3303401,2.400300425752372,3502,2014
1122509,36,6.881642899112161,38,10.924678417957335,500.08684210526303,1359,3203908,1.7722168583576094,3502,2014
5000139,37,6.830576990148029,19,8.916176110899878,541.1881578947368,1807,2302800,2.0455110858012664,3502,2014
91497,38,6.811868765881059,20,12.063539188132994,508.16499999999996,40,2917508,2.6974893673898,3502,2014
98786,39,6.787784588204008,4,2.849957203393634,555.0125,1772,2304400,1.424978601696817,3502,2014
18429,40,6.758273434948846,20,8.704824410592513,517.56875,417,3550308,1.94645791142844,3502,2014
43086,41,6.756964584388087,22,12.57703486083818,487.27613636363634,18492,4118402,2.681432841960185,3502,2014
1156709,42,6.737286837909387,32,7.975639372057328,503.7234374999999,1244,3205309,1.4099071710700386,3502,2014
754,43,6.6775502400525335,8,10.077643612940305,546.428125,9,4113700,3.562985068545694,3502,2014
10218,44,6.489767595997949,17,5.545335616503498,476.0602941176471,5215,3511102,1.3449414397849146,3502,2014
8483,45,6.466601253626242,12,7.140756200540843,479.7416666666666,449,4303004,2.061358757299873,3502,2014
109264,46,6.407404986520555,83,10.546042454317512,466.02409638554224,1640,2923803,1.1575785458180194,3502,2014
5497,47,6.385848086972157,26,11.328925496553499,524.823076923077,203,3550308,2.2217850836525046,3502,2014
119930,48,6.378117745884036,3,3.298298342529217,447.3333333333333,1884,3542206,1.90427343592694,3502,2014
5000546,49,6.352191194931628,6,10.428672973167776,523.425,57,4111506,4.257487913102437,3502,2014
20717,50,6.2372962193354065,22,7.934103626220964,525.3249999999999,1107,2304400,1.6915565767499559,3502,2014
72638,51,6.172239773348761,6,5.881780129312407,490.52500000000003,494,4218707,2.4012266826761097,3502,2014
111542,52,6.159497944430868,6,7.0013699676312,438.9791666666667,458,3550308,2.8582973201904696,3502,2014
83920,53,6.118079521330114,30,11.689721825135743,483.31750000000005,3602,4106902,2.1342414448624356,3502,2014
81220,54,6.045277351972585,16,10.160133510707302,490.3046875,2124,3164704,2.5400333776768256,3502,2014
1102959,55,6.024054948008307,22,11.018156919069053,545.6852272727273,4503,2901007,2.3490789480640477,3502,2014
22031,56,5.9478554037764395,23,9.670312284789183,516.216304347826,626,4313508,2.0163994998117487,3502,2014
19541,57,5.817603132588624,26,11.115539857890964,497.71538461538455,322,3550308,2.1799367169040154,3502,2014
10981,58,5.725127836795516,19,10.583926491834113,531.6223684210528,532,4310207,2.428119263356203,3502,2014
121419,59,5.604319153139483,43,9.230782495233273,512.6366279069766,1446,5300108,1.4076811335743074,3502,2014
114230,60,5.482911069991954,10,8.134836629606157,502.99750000000006,3339,4308904,2.5724612142922982,3502,2014
66513,61,5.369990531090134,19,9.703804336736036,511.19605263157905,322,3550308,2.2262053932486374,3502,2014
1108861,62,5.363047705483768,27,9.700821716308063,484.04259259259265,2409,2604106,1.8669240097570092,3502,2014
2647,63,5.35788462805019,23,7.095198177569837,494.10108695652167,3368,3170701,1.4794510906147993,3502,2014
1135237,64,5.307360176076589,2,4.607111709059869,544.925,454,4303509,3.2577199311601777,3502,2014
20424,65,5.295979165046645,8,14.222224304302772,492.065625,222,3557105,5.028315624564309,3502,2014
14000,66,5.280665458490815,19,10.05144534667014,613.0026315789473,583,2304400,2.305959710666173,3502,2014
312327,67,5.249686001715989,21,12.7436925253178,576.7190476190476,570,2408102,2.780901696691036,3502,2014
49835,68,5.229484126491601,22,11.612076356747005,494.84318181818196,27,3169307,2.4757029976345084,3502,2014
15605,69,5.1877947207245505,25,10.397843133227546,507.32700000000006,673,5003702,2.0795686266455093,3502,2014
114922,70,5.145156836933976,4,7.036822699479772,510.79375000000005,4674,4213500,3.518411349739886,3502,2014
59989,71,5.123401011277282,10,8.15349892825247,528.5225,322,3503208,2.5783627513019605,3502,2014
75332,72,5.0782263841689605,13,12.03037705654482,517.3826923076923,449,4316907,3.336626256964453,3502,2014
117573,73,4.9788118567328645,11,9.290734199892912,495.8454545454546,3618,3513009,2.8012617607243246,3502,2014
51797,74,4.877399032513077,8,11.182297203150583,506.24375,3840,4209300,3.9535390907955703,3502,2014
1178501,75,4.869395450408484,6,13.348784638619172,499.4750000000001,40,2911709,5.4496185084865525,3502,2014
6476,76,4.751548997526901,20,12.612909291824424,470.5637500000001,270,3555000,2.8203322570558145,3502,2014
60012,77,4.661033683420062,31,9.681702061305975,491.958870967742,322,5300108,1.7388850228541088,3502,2014
75934,78,4.65426539300756,5,10.68373508531596,542.23,13,4322509,4.7779115808732,3502,2014
71439,79,4.579778623644193,7,12.712483273530745,516.5714285714286,1454,2611606,4.804867041118664,3502,2014
91307,80,4.524245640464544,8,8.882996333318054,480.94374999999997,217,3549102,3.1406134722722165,3502,2014
89472,81,4.503381440297202,28,9.226192382822175,512.8366071428571,1807,2307304,1.7435864709275648,3502,2014
1103856,82,4.4468380523077125,19,9.033441087760123,491.4197368421053,1988,4202008,2.072413516524974,3502,2014
72377,83,4.358325078283278,64,10.545477242303887,502.5203125,316,3550308,1.318184655287986,3502,2014
51322,84,4.351795242467505,20,7.377444767418242,490.475,1927,4128203,1.6496468000197315,3502,2014
6993,85,4.350468247854152,52,10.958213667150341,468.32067307692313,298,4101507,1.5196308178615705,3502,2014
75150,86,4.342934256601009,19,6.908685310869254,489.97236842105264,3518,4208906,1.58496111067384,3502,2014
98162,87,4.333757458137349,3,9.743452927641743,441.6583333333333,3864,2900702,5.625385170610407,3502,2014
117290,88,4.306977339703801,37,10.576070117225893,510.71216216216214,4367,2303709,1.7386952169423882,3502,2014
90701,89,4.299584159008246,31,9.592765144178642,461.42580645161286,861,1600303,1.722911480992124,3502,2014
80099,90,4.283445594880451,28,9.088471414834366,451.64553571428576,1078,4104303,1.7175596543836484,3502,2014
90955,91,4.230578727756832,9,5.358336664134567,505.12777777777774,2474,2909802,1.786112221378189,3502,2014
1107084,92,4.222515038583588,18,8.704536179990434,580.4333333333333,5322,4322400,2.051678853318294,3502,2014
5000802,93,4.209767835856138,25,8.006625109941803,555.8759999999999,1807,2307601,1.6013250219883606,3502,2014
101666,94,4.182211880805628,9,12.119875228651871,502.78333333333325,3,2806701,4.039958409550624,3502,2014
121192,95,4.1358085789389945,9,14.412363802313259,486.43888888888887,82,4204202,4.804121267437753,3502,2014
58128,96,4.1049624356153025,15,13.523652619270955,463.57666666666665,2774,3506102,3.491792091622048,3502,2014
43575,97,4.075998077666228,9,8.908757308231703,509.1388888888889,453,1721000,2.9695857694105676,3502,2014
71405,98,4.073340592498644,28,10.056242731875477,531.967857142857,1658,2304400,1.900451242303093,3502,2014
111784,99,3.9745560218058102,3,2.0974865866784422,500.8833333333334,793,3550308,1.210984445440428,3502,2014
1052090,100,3.919603231841367,23,8.770821147285663,455.79673913043473,1350,2301109,1.8288426323256703,3502,2014
122906,101,3.9100158127319027,34,8.261717744665114,509.65661764705897,694,5003207,1.4168729040568262,3502,2014
59991,102,3.9060809962505654,11,10.364751713251739,521.9818181818182,322,3552205,3.125090225277211,3502,2014
20734,103,3.893735853407284,30,10.164442020613533,494.7208333333335,384,5201108,1.855764726381141,3502,2014
84679,104,3.88353427820457,3,13.043249949139636,465.52500000000003,2915,3148004,7.530523869243342,3502,2014
79981,105,3.8562972242789737,24,11.105625652236117,511.7041666666667,2622,3205002,2.2669263435285094,3502,2014
64555,106,3.8424979070122522,7,11.903411070632513,444.3392857142857,441,4204806,4.499066492323819,3502,2014
76507,107,3.8157133649874826,22,9.803815675592249,484.9386363636364,322,3548500,2.09018052505463,3502,2014
