curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
20767,1,9.699577532281687,5,7.62083818360047,625.1200000000001,3,2806701,3.4081424448113347,1401,2017
1114212,2,9.245649300039688,5,8.025182640249927,567.3,699,1100122,3.5889707830900153,1401,2017
303405,3,7.020251587197497,13,9.524073957815654,553.2865384615385,57,4115200,2.641502846631969,1401,2017
313273,4,6.1058643619534845,10,9.56190047197639,647.28,578,2927408,3.023738425128442,1401,2017
310875,5,6.0811138015805914,6,12.908415624455841,714.9708333333333,528,3304557,5.269838611281116,1401,2017
13589,6,5.690031636138762,22,9.328714357648844,670.2465909090909,580,2611606,1.9888885837276016,1401,2017
1212349,7,5.62424056655522,10,8.060586398144443,639.2249999999999,56,3506003,2.548981229470927,1401,2017
42539,8,5.2750637327309216,6,7.319770777262206,615.9833333333332,9,4113700,2.9882839064046376,1401,2017
318390,9,5.096554955783063,7,9.72593646092453,604.4392857142857,12,4315602,3.676058448974568,1401,2017
14229,10,4.91737784779206,17,10.78978497800257,643.1764705882351,585,4205407,2.6169072436474896,1401,2017
1102343,11,4.552522111925244,23,8.191685886993323,698.2467391304347,4925,3547809,1.7080845828660216,1401,2017
318388,12,4.545345216974544,5,10.532960831887177,633.685,2564,2504009,4.710483284888492,1401,2017
14323,13,4.512454703336377,8,9.84040831381081,688.0031250000001,586,3304557,3.4791097241700517,1401,2017
313098,14,4.419258305993208,5,2.6805629368536734,681.5,576,3136702,1.1987841889542579,1401,2017
300694,15,3.636588212204834,8,9.715007192754983,676.134375,8,3171303,3.4347737326365664,1401,2017
13220,16,3.5758982758177,2,5.4949813360311355,595.9499999999999,577,2704302,3.8855385652011303,1401,2017
45026,17,3.5083156509664835,22,7.918186189435898,674.7329545454546,581,4314902,1.6881629678248347,1401,2017
418044,18,3.1906584139603424,2,4.900138543047006,621.0,18506,2903201,3.4649211925421066,1401,2017
26030,19,3.1386801634357018,26,12.060153182760272,654.521153846154,2,5300108,2.365190631377414,1401,2017
13972,20,2.7729961187575647,6,10.996940263699312,668.1833333333334,583,2304400,4.4894820629884675,1401,2017
16407,21,2.690824503520694,7,6.881101503566355,602.8714285714285,730,4119905,2.6008119035184585,1401,2017
1113043,22,2.633471047360422,6,10.535485511416711,668.9541666666667,584,5208707,4.30109394924267,1401,2017
20236,23,2.6222922887580915,3,9.70733017711499,624.5583333333333,24,2913606,5.604529690869917,1401,2017
122296,24,2.171273427269919,7,6.312518556347934,626.0642857142858,107,3162500,2.3859077495110146,1401,2017
47460,25,1.7733564474894439,25,10.497962882753162,693.449,54,3509502,2.0995925765506325,1401,2017
67098,26,1.6157029058464043,7,9.438763867678615,622.8607142857144,56,3549805,3.567517411105683,1401,2017
312963,27,0.7459911392714823,44,11.245516641959801,685.6426136363636,575,3106200,1.6953254215944584,1401,2017
315832,28,0.3826183374566202,11,9.438744139906904,634.4045454545455,694,5002704,2.8458884367488175,1401,2017
13899,29,0.3004671877870777,3,4.92342694539697,638.8666666666667,582,4316907,2.8425418722603975,1401,2017
49512,30,0.16672957920292475,16,7.2930233527574915,558.5437499999999,3,2806701,1.8232558381893729,1401,2017
300623,31,0.1069724705886149,7,4.037182653387246,651.8249999999999,7,3548906,1.5259116140295041,1401,2017
1125664,32,-0.09891254416192394,11,6.014413222705036,650.0886363636364,572,3306305,1.813413817624076,1401,2017
1106984,33,-0.43189162317423213,5,7.645102357597378,602.8100000000001,4,1302603,3.4189937133063286,1401,2017
29307,34,-0.8373616975898643,7,14.383332294749046,642.8107142857143,586,3304557,5.436388610901422,1401,2017
12554,35,-0.9971292670643687,18,12.002440244370073,652.675,571,4106902,2.8290022958601337,1401,2017
518,36,-1.2824116104798782,7,6.849294826802562,639.842857142857,5,2211001,2.5887901096972565,1401,2017
14324,37,-1.3368093425667196,8,9.246523850818607,662.2750000000001,586,3304557,3.2691398586584923,1401,2017
12810,38,-1.975290599276315,16,9.225941860236318,656.1046875,573,3205309,2.3064854650590796,1401,2017
301896,39,-2.107822378825333,13,7.488434505521899,598.9807692307692,21,4314902,2.076918044816387,1401,2017
21160,40,-2.242290381549182,4,5.028791881144174,611.4875,6,3146107,2.514395940572087,1401,2017
12334,41,-3.2367322620556207,11,11.724160606544032,658.2045454545454,570,2408102,3.53496742852474,1401,2017
84844,42,-3.3449664660800535,24,10.995349848348393,621.5864583333334,56,3507506,2.244416389320164,1401,2017
312688,43,-3.378444577273348,22,11.783554853460767,652.9818181818181,572,3303302,2.5122623359734657,1401,2017
79997,44,-3.851363917510078,8,6.871554064288151,623.43125,17,3170206,2.4294612380740666,1401,2017
303146,45,-4.709424898879014,13,9.755266592407391,631.6192307692309,56,3543907,2.7056241465189013,1401,2017
1114028,46,-5.133077469959267,18,6.948331814314514,617.9319444444443,17,3170206,1.6377375146120068,1401,2017
319078,47,-5.266723145407139,4,20.4805243246379,585.5625,29,2304400,10.24026216231895,1401,2017
12000,48,-5.457305025010633,17,11.08366919790971,645.5382352941176,569,1501402,2.6881846366109827,1401,2017
123013,49,-6.231059464415458,15,12.833893800981206,606.5083333333332,1,5103403,3.313697130546321,1401,2017
1158648,50,-7.031503889689942,2,2.759801194740603,608.6625,3,2806701,1.951474139527816,1401,2017
311302,51,-7.1046500044108605,18,9.088473059923908,618.1166666666667,547,3304557,2.1421736437678156,1401,2017
305351,52,-8.209322369007205,3,13.999143007181239,510.2916666666667,192,3304557,8.082408983620155,1401,2017
62834,53,-9.61701549982645,9,7.324793199338987,634.1638888888889,598,3132404,2.4415977331129954,1401,2017
303212,54,-20.875174224646592,2,12.01501275943119,664.3125,56,3518404,8.495896998236686,1401,2017
313400,55,-21.307864724753824,7,10.06346648881662,605.7392857142858,579,2507507,3.8036328080915918,1401,2017
