curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
123633,1,17.836279109417863,3,11.840963959213205,554.5083333333333,449,4304606,6.836383729316402,2401,2017
311321,2,6.678342796520323,11,8.392757532812006,605.6295454545455,547,3304557,2.530511608433302,2401,2017
307510,3,6.666813746436278,19,8.362872240151043,578.8039473684212,338,3106200,1.9185744722400002,2401,2017
302540,4,6.633977803702919,3,15.285338236898344,615.35,43,4205407,8.82499414572774,2401,2017
300592,5,6.404944207188117,6,10.823650925933489,615.7458333333333,6,3140001,4.4187369870899555,2401,2017
33205,6,6.172618795414097,13,14.400998193689997,599.9134615384617,2,5300108,3.994118261939506,2401,2017
312577,7,5.958637665457142,14,10.418518266543783,647.8089285714286,571,4106902,2.7844661308037706,2401,2017
301646,8,5.053368686210338,8,8.89053576103744,526.89375,19,3509502,3.143279062505538,2401,2017
311995,9,4.295300258498446,10,8.557230901096878,628.52,569,1501402,2.7060340111441183,2401,2017
11430,10,4.019356758009862,9,9.577910412862805,594.8611111111112,548,2111300,3.1926368042876017,2401,2017
60540,11,3.5984374015567306,15,9.599841637071192,541.8483333333332,730,4119905,2.4786684524403513,2401,2017
123332,12,2.9942460203614583,27,11.076954246965121,608.8888888888888,571,4106902,2.13176083876216,2401,2017
313579,13,2.928763140311724,42,7.990908834370797,612.7714285714286,580,2611606,1.233024002385089,2401,2017
1123212,14,2.4405571607152208,13,13.6740568816925,587.1423076923077,572,3301009,3.7925010177348875,2401,2017
1285085,15,1.6624270583019864,23,8.954708213492234,511.7641304347827,18759,2305407,1.867185736188408,2401,2017
401278,16,1.5456283307262852,26,9.199222073801634,611.6086538461539,591,3518800,1.8041158793918468,2401,2017
107716,17,1.3256077023173163,137,13.771683145910004,610.4394160583943,586,3304557,1.1765942955357065,2401,2017
113619,18,1.0517206129303762,32,10.756711279607131,517.86953125,634,4314407,1.9015358722690068,2401,2017
317194,19,0.9364965065990489,7,7.230923147373198,501.41785714285714,830,1600303,2.7330320567671333,2401,2017
402728,20,0.7310964430675009,17,11.89430033285194,571.4999999999999,21,4314902,2.8847915655981082,2401,2017
1113228,21,0.6710787669898326,9,11.744551228955993,583.6916666666667,570,2408102,3.9148504096519976,2401,2017
420439,22,0.5644108645141616,6,12.677986527692912,583.25,17,3134202,5.175766326454519,2401,2017
20064,23,0.2706488925702702,11,9.64492917955314,633.4840909090909,693,3304557,2.9080555652843736,2401,2017
311243,24,0.16045270656871374,13,8.879103572208637,565.9846153846154,546,3550308,2.462620246904132,2401,2017
1446,25,-0.17337942940617937,37,10.956669919053477,596.4202702702702,17,3170206,1.8012654389314626,2401,2017
312967,26,-0.21272246394268754,39,13.401557301186521,655.0923076923076,575,3106200,2.1459666287520838,2401,2017
1117473,27,-0.3870327424786516,9,6.14085703583254,445.8027777777777,3849,1702109,2.0469523452775134,2401,2017
150255,28,-0.5593791943268135,6,10.326128718584219,563.125,15001,4108304,4.215624396471808,2401,2017
417130,29,-0.7088305554734665,3,8.452242069598588,570.975,574,3305554,4.879904234138625,2401,2017
14112,30,-1.0380506722001586,26,10.889127779529339,574.7538461538462,584,5208707,2.13553365514713,2401,2017
13211,31,-1.170425871288681,12,8.315907318444347,533.68125,577,2704302,2.4005956644299116,2401,2017
1105825,32,-1.520513975349001,2,4.087566080870042,516.9375,5,2211001,2.890345694331326,2401,2017
100026,33,-1.6113580896374946,22,9.391429702504261,492.19318181818176,549,1200401,2.002259540177266,2401,2017
1083431,34,-1.7846437713445094,12,10.198858066251235,534.73125,570,2402006,2.9441567249884684,2401,2017
310872,35,-1.8672934409537996,9,11.251600719776139,595.4277777777778,528,3304557,3.750533573258713,2401,2017
312817,36,-2.355841720362659,44,13.404139675409347,603.9761363636363,573,3205309,2.02075008822041,2401,2017
339024,37,-2.4723056373491645,12,8.46658858307823,582.8479166666666,8,3171303,2.4440935987790144,2401,2017
314231,38,-2.9712603353261926,26,11.043357097758317,586.4211538461539,585,4205407,2.165780512963194,2401,2017
1174682,39,-3.0509166421408995,2,6.169052056030332,531.9,4504,5003702,4.362178542311861,2401,2017
315992,40,-3.453806241138558,4,9.113542657346015,475.52500000000003,699,1100205,4.556771328673007,2401,2017
313100,41,-4.380195621643953,94,12.850396450816218,589.4734042553193,576,3136702,1.325417192222044,2401,2017
312705,42,-4.7739058824872,44,11.747394523438382,635.7079545454545,572,3303302,1.7709863590236816,2401,2017
313984,43,-4.872585218825669,7,13.356168179208622,630.3142857142857,583,2304400,5.048157067277196,2401,2017
348944,44,-6.4209337873964465,9,16.95227226221172,565.111111111111,107,3162500,5.65075742073724,2401,2017
21819,45,-6.431430915805682,21,8.03305713018613,482.0345238095238,47,5213806,1.752956779094413,2401,2017
303135,46,-7.362874524307781,41,14.43051004761009,609.4024390243902,56,3516200,2.2536670401065955,2401,2017
20944,47,-7.83321982939683,16,10.865702999808232,555.175,12,4315602,2.716425749952058,2401,2017
