curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
7512,1,7.008045231154607,3,7.700034932672091,610.7500000000001,338,3106200,4.445617241147754,903,2017
392256,2,5.934599122910389,3,4.961084148315757,617.3749999999999,571,4106902,2.8642832685024877,903,2017
19630,3,5.6549022832140965,5,12.043533663070773,520.6099999999999,1046,3549805,5.386031991986659,903,2017
313297,4,5.418215352612113,6,12.345796653052956,585.3083333333333,578,2927408,5.040150378023351,903,2017
411326,5,4.659224361439781,4,7.494569341506795,628.7375,571,4106902,3.7472846707533973,903,2017
122184,6,4.328684670635512,13,14.484779872395915,555.1596153846154,582,4316907,4.017355118748632,903,2017
300593,7,4.125709229396549,9,4.829574046708148,600.5749999999999,6,3140001,1.6098580155693825,903,2017
1101759,8,3.4003676068714697,10,11.178997735134674,614.4549999999999,693,3304557,3.5351094800889284,903,2017
313101,9,3.2872009961922704,4,10.083267085186796,628.0375,576,3136702,5.041633542593398,903,2017
329351,10,2.8322071430642635,15,5.4644079087631034,559.2350000000001,22,3550308,1.4109040551682397,903,2017
351945,11,2.5340832888020364,23,8.727130416986558,582.1434782608696,585,4205407,1.8197324852976269,903,2017
87251,12,1.2894973418938278,9,8.81244680150335,539.2194444444444,322,3509502,2.9374822671677836,903,2017
5494,13,0.513581545175337,22,7.140537708626428,553.3011363636364,203,3550308,1.5223677546434036,903,2017
1153469,14,-0.4094284358728687,53,10.535047779642623,567.8070754716983,594,3106200,1.4471001042380949,903,2017
31376,15,-0.465473409521232,14,12.554276757323368,576.5910714285714,2,5300108,3.3552715974745277,903,2017
34424,16,-1.0453781071658157,20,12.10455576877552,573.66625,547,3304557,2.7066609536419284,903,2017
334798,17,-1.397930121351708,4,15.521233217302557,599.2562499999999,572,3303302,7.7606166086512784,903,2017
87794,18,-1.4637588111345694,9,10.36918064185456,660.1805555555555,528,3304557,3.4563935472848537,903,2017
1102191,19,-1.6605168858209036,8,7.198187897937411,565.14375,634,4314407,2.5449437374432415,903,2017
45045,20,-1.8593761954250376,37,8.170106761608395,615.9722972972972,581,4314902,1.3431572777850722,903,2017
303131,21,-2.57024908760187,77,15.593542684654372,607.5727272727269,56,3503208,1.7770491133911823,903,2017
1189849,22,-2.8244180827880494,13,11.785927487666132,507.09615384615375,1028,5002704,3.2688281450523626,903,2017
121990,23,-2.940363345148013,9,13.306447006339472,580.0555555555555,29,2304400,4.4354823354464905,903,2017
312968,24,-3.9644173489926833,35,14.632113011548915,614.6771428571427,575,3106200,2.473278513475811,903,2017
1103095,25,-7.418767994932877,7,24.56932675554832,589.3928571428571,591,3518800,9.286332639352327,903,2017
392255,26,-8.740768831756439,3,3.3826402198368424,694.5833333333334,571,4106902,1.952968241494456,903,2017
329471,27,-21.99029687148264,2,32.55204054964433,562.0250000000001,572,3303302,23.017768614112974,903,2017
