curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
150112,1,9.137110395757166,2,2.6108389140726866,577.625,583,2304400,1.8461419007265185,6307,2014
121634,2,7.493273614096836,2,21.973553703473023,602.1375,582,4316907,15.537648830492548,6307,2014
118444,3,6.628618522206784,4,2.085639659258873,564.91875,634,4314407,1.0428198296294364,6307,2014
150136,4,5.507224831678751,7,7.948158423167691,513.0107142857142,4163,4211702,3.004121509806427,6307,2014
1105974,5,4.906276536890787,7,10.802101179502317,624.9892857142858,597,3170107,4.082810479702945,6307,2014
1114877,6,4.248098092093861,9,6.313708657800147,501.1361111111112,10,4127700,2.104569552600049,6307,2014
5000273,7,4.202818165825178,4,6.024381775783164,595.1,1772,2304400,3.012190887891582,6307,2014
1102904,8,3.9873876530029486,15,5.523027645622451,606.7416666666667,588,4115804,1.4260396061425942,6307,2014
38177,9,3.8110159228905425,6,9.606668497225678,605.2833333333334,1270,3543402,3.9219059910454317,6307,2014
5000389,10,3.7174274117970487,8,8.371568400462392,596.7499999999999,15121,4305207,2.959796392566988,6307,2014
68229,11,3.621253941368309,7,11.647727935151437,653.0392857142858,573,3205309,4.402427350764367,6307,2014
91563,12,3.3251451242547407,13,14.193579951949408,488.2519230769231,82,4219309,3.9365907922424075,6307,2014
82602,13,3.267581141307203,10,13.297185024718523,554.1299999999999,550,2504009,4.2049391146792905,6307,2014
101079,14,2.9694946630211425,7,11.233980259295686,552.6821428571429,649,4128203,4.246045428500755,6307,2014
88454,15,2.8298592075713316,7,6.549189163424677,560.0749999999999,1490,3524709,2.4753608307915496,6307,2014
120090,16,2.7900654185257787,14,9.377882857141804,533.2035714285715,1807,2307304,2.5063446189089533,6307,2014
99024,17,2.5553903691896984,4,10.875738326006257,607.59375,18506,2903201,5.437869163003128,6307,2014
1125800,18,2.4565619659835463,11,8.56056143983152,623.4568181818183,15121,4307005,2.581106390064158,6307,2014
20313,19,2.4322140093112092,13,7.49968901205722,561.1980769230769,482,4204608,2.0800394833081675,6307,2014
18141,20,2.424945897953154,9,7.851017139369524,700.688888888889,598,3132404,2.6170057131231745,6307,2014
83326,21,2.408224037501457,7,7.490555829648517,610.9928571428571,688,2916401,2.831163986699296,6307,2014
150200,22,2.3904204139410834,14,11.280686661913212,564.7035714285714,81,4209102,3.014890326887846,6307,2014
64114,23,2.356629098116931,13,9.966874974973447,602.4346153846153,1126,4110706,2.7643137521850485,6307,2014
5000390,24,2.3065809852583907,11,6.929779924640323,630.4931818181818,15121,4204202,2.089407262706297,6307,2014
52268,25,2.298497609362933,13,9.556251925327656,541.6865384615384,1716,4108304,2.650427409078487,6307,2014
1032526,26,2.271960944350299,15,6.2296992679441034,496.1916666666666,4255,1100049,1.60850143444187,6307,2014
18718,27,2.2028893704994976,5,9.45531946243694,583.275,526,3530607,4.228547413397153,6307,2014
67051,28,1.9235188905663505,5,8.631776577751786,702.655,56,3543907,3.8602478388886983,6307,2014
119362,29,1.7685143178861438,7,6.210623178742552,545.0678571428572,227,3548500,2.3473949168123203,6307,2014
73295,30,1.6835884160144725,18,8.434378856611868,549.1902777777776,20,4314100,1.9880021615355639,6307,2014
111422,31,1.6738226993033263,14,10.11049629109948,551.1089285714286,344,3106200,2.702143795110208,6307,2014
113289,32,1.6249183341033357,20,11.898036170052713,601.6437500000001,43,4209300,2.660481767498911,6307,2014
20179,33,1.5026224656274167,20,8.613708753331766,587.0699999999999,83,4208203,1.9260838310834796,6307,2014
100719,34,1.4752110589368783,7,16.449051482614315,573.2464285714285,699,1100122,6.217157075127967,6307,2014
118850,35,1.4686757762906586,8,11.562165878932458,573.859375,1185,2927408,4.087842949098429,6307,2014
103660,36,1.440492673783421,8,8.72497399112653,623.5687499999999,577,2704302,3.0847441374009126,6307,2014
19068,37,1.4163426016172116,17,8.527624105474358,555.7838235294118,387,5002704,2.068252642496123,6307,2014
82580,38,1.4153104532976737,3,1.7902037464469711,508.3,2935,3170107,1.0335746149154355,6307,2014
5000016,39,1.4086531175124244,15,9.340640086244774,520.8066666666667,736,3203205,2.411742899796228,6307,2014
112282,40,1.3595005521715873,12,7.884477441402607,515.5895833333333,2564,2512101,2.2760525866066637,6307,2014
19472,41,1.3473266042659118,13,7.612760684170962,595.2634615384616,494,4211900,2.111399922662671,6307,2014
21565,42,1.2555241603622187,11,6.358377316872937,558.7068181818182,1230,3515186,1.9171228941431122,6307,2014
107840,43,1.2214281788153127,14,9.419183127159815,605.6750000000001,588,4104303,2.5173825803652856,6307,2014
115601,44,1.2075551973506882,22,7.0091873925572825,589.365909090909,588,4108403,1.4943637731639259,6307,2014
1084770,45,1.1778368401964714,23,10.433720019085385,572.5141304347826,582,4308508,2.17558101621516,6307,2014
70523,46,1.1316063983556899,7,6.767067911943793,698.2642857142857,528,3304557,2.5577112571554874,6307,2014
1113574,47,1.1306660161512707,9,9.314110979418171,595.4583333333334,569,1501402,3.104703659806057,6307,2014
63822,48,1.1198942745576828,18,8.288324376924505,541.6111111111112,271,3541406,1.9535767905323616,6307,2014
3532,49,1.0120236978470176,11,11.415286551449759,582.2954545454544,67,3538709,3.4418383968680795,6307,2014
150201,50,0.9952261870232112,9,5.7769961051405145,657.5138888888889,594,3106200,1.9256653683801714,6307,2014
45503,51,0.8962482307433662,23,8.262357696426848,583.7,489,3306305,1.7228206738004064,6307,2014
