curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
1102904,1,8.005639995359447,15,5.523027645622451,606.7416666666667,588,4115804,1.4260396061425942,6307,2014
120090,2,5.228279055061101,14,9.377882857141804,533.2035714285715,1807,2307304,2.5063446189089533,6307,2014
150136,3,5.159970093854007,7,7.948158423167691,513.0107142857142,4163,4211702,3.004121509806427,6307,2014
1114877,4,5.117447353983403,9,6.313708657800147,501.1361111111112,10,4127700,2.104569552600049,6307,2014
1105974,5,4.596914231085955,7,10.802101179502317,624.9892857142858,597,3170107,4.082810479702945,6307,2014
1032526,6,4.561508182001663,15,6.2296992679441034,496.1916666666666,4255,1100049,1.60850143444187,6307,2014
150200,7,4.4793877950009655,14,11.280686661913212,564.7035714285714,81,4209102,3.014890326887846,6307,2014
82602,8,4.373636835172925,10,13.297185024718523,554.1299999999999,550,2504009,4.2049391146792905,6307,2014
113289,9,4.349885969374376,20,11.898036170052713,601.6437500000001,43,4209300,2.660481767498911,6307,2014
20313,10,4.232154128316145,13,7.49968901205722,561.1980769230769,482,4204608,2.0800394833081675,6307,2014
64114,11,4.1006332207296605,13,9.966874974973447,602.4346153846153,1126,4110706,2.7643137521850485,6307,2014
73295,12,4.0562505375123,18,8.434378856611868,549.1902777777776,20,4314100,1.9880021615355639,6307,2014
20179,13,4.022501465654428,20,8.613708753331766,587.0699999999999,83,4208203,1.9260838310834796,6307,2014
52268,14,3.9994819983562993,13,9.556251925327656,541.6865384615384,1716,4108304,2.650427409078487,6307,2014
5000389,15,3.9806025943246537,8,8.371568400462392,596.7499999999999,15121,4305207,2.959796392566988,6307,2014
1084770,16,3.6260125900060483,23,10.433720019085385,572.5141304347826,582,4308508,2.17558101621516,6307,2014
1125800,17,3.6169020389845774,11,8.56056143983152,623.4568181818183,15121,4307005,2.581106390064158,6307,2014
115601,18,3.555871104383424,22,7.0091873925572825,589.365909090909,588,4108403,1.4943637731639259,6307,2014
118444,19,3.548945704030497,4,2.085639659258873,564.91875,634,4314407,1.0428198296294364,6307,2014
5000390,20,3.3960785781863505,11,6.929779924640323,630.4931818181818,15121,4204202,2.089407262706297,6307,2014
68229,21,3.3929179597368204,7,11.647727935151437,653.0392857142858,573,3205309,4.402427350764367,6307,2014
19068,22,3.2228016504603842,17,8.527624105474358,555.7838235294118,387,5002704,2.068252642496123,6307,2014
111422,23,3.1365616385000323,14,10.11049629109948,551.1089285714286,344,3106200,2.702143795110208,6307,2014
38177,24,3.0606125263258073,6,9.606668497225678,605.2833333333334,1270,3543402,3.9219059910454317,6307,2014
18141,25,2.9211973688010566,9,7.851017139369524,700.688888888889,598,3132404,2.6170057131231745,6307,2014
5000016,26,2.8282100258429272,15,9.340640086244774,520.8066666666667,736,3203205,2.411742899796228,6307,2014
101079,27,2.7822549693104563,7,11.233980259295686,552.6821428571429,649,4128203,4.246045428500755,6307,2014
45503,28,2.759132044047756,23,8.262357696426848,583.7,489,3306305,1.7228206738004064,6307,2014
63822,29,2.6981486151378924,18,8.288324376924505,541.6111111111112,271,3541406,1.9535767905323616,6307,2014
88454,30,2.6514241432257544,7,6.549189163424677,560.0749999999999,1490,3524709,2.4753608307915496,6307,2014
150112,31,2.4459929755830334,2,2.6108389140726866,577.625,583,2304400,1.8461419007265185,6307,2014
37263,32,2.400243541171561,23,5.996063708244197,572.258695652174,403,5300108,1.2502657107734296,6307,2014
19472,33,2.3444046570757866,13,7.612760684170962,595.2634615384616,494,4211900,2.111399922662671,6307,2014
115304,34,2.3402472865998187,21,7.472609680570876,596.6642857142858,385,2927408,1.6306571190512296,6307,2014
107840,35,2.2888235244088837,14,9.419183127159815,605.6750000000001,588,4104303,2.5173825803652856,6307,2014
83326,36,2.256374924322812,7,7.490555829648517,610.9928571428571,688,2916401,2.831163986699296,6307,2014
5000273,37,2.25017828744517,4,6.024381775783164,595.1,1772,2304400,3.012190887891582,6307,2014
112282,38,2.1836195406747363,12,7.884477441402607,515.5895833333333,2564,2512101,2.2760525866066637,6307,2014
123292,39,2.1204763489266294,23,10.677256058202582,569.8619565217392,343,3106200,2.2263617907134634,6307,2014
121634,40,2.0059399339985484,2,21.973553703473023,602.1375,582,4316907,15.537648830492548,6307,2014
109584,41,1.8947388439578972,20,10.410161901173892,653.19375,588,4113700,2.327782966780327,6307,2014
21565,42,1.8485623234789061,11,6.358377316872937,558.7068181818182,1230,3515186,1.9171228941431122,6307,2014
54685,43,1.7941647575267177,17,7.1456853941996945,616.3970588235293,1766,3201308,1.7330832733952182,6307,2014
119362,44,1.6570017149750953,7,6.210623178742552,545.0678571428572,227,3548500,2.3473949168123203,6307,2014
43984,45,1.6178982282082073,24,8.209433277212618,574.4822916666666,878,3119401,1.6757435505496001,6307,2014
118850,46,1.5726506418852264,8,11.562165878932458,573.859375,1185,2927408,4.087842949098429,6307,2014
103660,47,1.5424723173265666,8,8.72497399112653,623.5687499999999,577,2704302,3.0847441374009126,6307,2014
91563,48,1.5396051978077074,13,14.193579951949408,488.2519230769231,82,4219309,3.9365907922424075,6307,2014
3532,49,1.4900460997644756,11,11.415286551449759,582.2954545454544,67,3538709,3.4418383968680795,6307,2014
18718,50,1.4742767934407268,5,9.45531946243694,583.275,526,3530607,4.228547413397153,6307,2014
100719,51,1.3821925159929505,7,16.449051482614315,573.2464285714285,699,1100122,6.217157075127967,6307,2014
99024,52,1.3681495838800322,4,10.875738326006257,607.59375,18506,2903201,5.437869163003128,6307,2014
1113574,53,1.362050425191634,9,9.314110979418171,595.4583333333334,569,1501402,3.104703659806057,6307,2014
67051,54,1.2873089770567037,5,8.631776577751786,702.655,56,3543907,3.8602478388886983,6307,2014
1105494,55,1.2701174398754607,26,9.938284878248668,593.7596153846154,349,3106200,1.9490580202243868,6307,2014
150201,56,1.198893600615183,9,5.7769961051405145,657.5138888888889,594,3106200,1.9256653683801714,6307,2014
1117933,57,1.180093643712023,17,10.17043222037758,581.0161764705882,1028,5003702,2.4666921354589357,6307,2014
120422,58,1.1694165802302143,10,9.599456800336108,486.1749999999999,4362,3106705,3.0356147789454306,6307,2014
20590,59,1.1284737088217967,26,12.929383716715154,546.7692307692307,527,5208707,2.5356607642407454,6307,2014
70523,60,1.0602536398989404,7,6.767067911943793,698.2642857142857,528,3304557,2.5577112571554874,6307,2014
1151024,61,0.9790657496392715,12,10.031446803554383,532.8937500000001,5701,1600303,2.895829256196767,6307,2014
109380,62,0.9010658761754234,23,9.170140759932524,581.4076086956522,1521,1501402,1.9121065273782287,6307,2014
117797,63,0.8915966620355046,9,4.049252274529755,563.4611111111112,1818,3106200,1.3497507581765849,6307,2014
38059,64,0.8294580922808987,9,7.862987437496716,560.1611111111112,426,4316907,2.6209958124989052,6307,2014
52031,65,0.7676275116373709,9,10.266236379549419,579.2611111111111,398,2800308,3.4220787931831396,6307,2014
121543,66,0.7613753392877496,10,7.740608159031318,546.5125,480,3305802,2.447795225742182,6307,2014
17146,67,0.6166074053342638,38,9.42339505292103,610.4190789473683,3849,1721000,1.5286765373614468,6307,2014
119144,68,0.5982812388095179,28,9.376764153383823,514.6758928571428,3371,3148004,1.7720418608827646,6307,2014
82580,69,0.5683152458094749,3,1.7902037464469711,508.3,2935,3170107,1.0335746149154355,6307,2014
