curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
312806,1,7.074914349829641,7,5.441493134143506,653.0285714285714,573,3205309,2.0566910848298785,701,2017
303179,2,5.092727093102467,11,11.893357573492253,632.7931818181819,56,3549805,3.585982233527777,701,2017
42359,3,4.363005121084984,4,12.19413444884773,529.4187499999999,9,4113700,6.097067224423865,701,2017
318877,4,3.90907592714566,2,16.22888590042343,649.1500000000001,6,3146107,11.475555271292155,701,2017
312969,5,3.861553557443648,15,8.925469094948701,697.0649999999999,575,3106200,2.3045462107883536,701,2017
45057,6,3.770954646918124,8,15.221287206140726,657.75,581,4314902,5.381537700925072,701,2017
13977,7,3.7507915668882843,15,13.307234628297106,648.2283333333334,583,2304400,3.435913206631289,701,2017
314328,8,3.375147466510023,2,11.338255451125612,701.8375,586,3304557,8.017357316316257,701,2017
313102,9,2.9807387066617674,2,0.5168393781856326,654.8875,576,3136702,0.3654606290992994,701,2017
5000500,10,2.367378881333696,7,12.52090771611132,546.3714285714286,4,1302603,4.732458286517182,701,2017
312918,11,2.3380149019576026,4,8.003700364763633,627.56875,574,3305554,4.0018501823818164,701,2017
313402,12,1.4761504176271736,5,11.121377112156308,609.0799999999999,579,2507507,4.973631045238362,701,2017
22122,13,1.348935203063487,11,12.117485508811438,671.0454545454546,2,5300108,3.6535593486633027,701,2017
99100,14,1.2948490921163736,2,3.6708651314651752,613.8375000000001,573,3204906,2.5956936272802724,701,2017
71061,15,1.1621388281727751,12,15.389304407316097,672.8958333333334,586,3304557,4.442509521102521,701,2017
1074392,16,0.9999960040853778,4,7.042417701563348,702.96875,13695,3304557,3.521208850781674,701,2017
301428,17,0.8997433458757873,9,11.504644243078227,595.1638888888888,17,3170206,3.8348814143594088,701,2017
303145,18,0.8426828789182953,6,9.03210825321954,604.9833333333333,56,3543907,3.687342753661426,701,2017
25831,19,0.8169651067700532,2,8.611991215210214,640.5625,585,4205407,6.089597387794118,701,2017
111382,20,0.6334260610334518,4,12.412187476695122,518.11875,17,3134202,6.206093738347561,701,2017
313448,21,0.4910371465577432,4,8.284210681197791,702.20625,2564,2504009,4.142105340598896,701,2017
311439,22,0.24006503858208206,2,8.942710355480736,595.6,548,2111300,6.3234511345475894,701,2017
1113741,23,0.08942346108876738,3,12.32790143307001,547.9083333333333,582,4316907,7.117517210926144,701,2017
112628,24,-0.03953981829057752,6,9.146107047077614,544.1583333333333,12,4315602,3.7338825663689263,701,2017
13224,25,-0.10550552115177643,7,11.825813871565195,625.0107142857144,577,2704302,4.469737507871348,701,2017
1182904,26,-0.15872244754312761,5,9.141906101585676,617.635,3,2806701,4.088384697413134,701,2017
1125307,27,-0.5375715302341717,8,9.387420045128037,590.4531249999999,572,3306305,3.31895418587828,701,2017
12333,28,-0.616768301082225,3,2.474742744820056,594.5333333333333,570,2408102,1.4287933898969327,701,2017
41765,29,-0.6515591175492477,6,9.83241552875652,713.0500000000001,54,3509502,4.01406683074519,701,2017
1185475,30,-0.8037996460264296,7,8.62091404696741,543.8678571428571,374,3550308,3.2583992346198816,701,2017
312702,31,-1.1522932624224307,6,7.216370319055039,660.4458333333333,572,3303302,2.9460708461083818,701,2017
323847,32,-1.2497294185578935,4,8.351818332402619,625.58125,574,3305554,4.1759091662013095,701,2017
300696,33,-1.3313480761644394,11,8.377914450829225,624.2568181818181,8,3171303,2.526036250826996,701,2017
1102401,34,-1.4648514886983222,10,7.572650566240529,678.4875000000001,4925,3547809,2.394682371388385,701,2017
310877,35,-1.4833296491939387,6,14.662059960194057,719.5,528,3304557,5.98576091342788,701,2017
14103,36,-1.508526591551702,15,11.528066892101071,617.505,584,5208707,2.9765340724715026,701,2017
520,37,-1.6187426767347963,6,8.954148331667305,570.4375,5,2211001,3.6555157489630288,701,2017
20235,38,-1.6999687614834489,4,7.79231752526903,573.8625,24,2913606,3.896158762634515,701,2017
303407,39,-1.7851224137380184,4,10.46556242963944,593.55625,57,4115200,5.23278121481972,701,2017
120387,40,-1.8583915503151922,4,6.283589286905905,673.35,598,3132404,3.1417946434529527,701,2017
300379,41,-1.9046831437972989,5,32.396609155666106,525.565,4,1302603,14.488204062512295,701,2017
321,42,-1.9813286135231765,5,14.353645057627027,617.3800000000001,3,2806701,6.419145214751583,701,2017
300624,43,-2.000948809045918,8,8.902576214001636,635.2874999999999,7,3548906,3.1475360054753083,701,2017
1123042,44,-2.3133834962919493,2,8.78747107122354,624.4625,21,4314902,6.21368038394278,701,2017
5001239,45,-2.8051832789466977,4,5.79412729958484,597.20625,573,3204906,2.89706364979242,701,2017
311305,46,-3.3039736585808366,7,10.181059787615887,610.1607142857141,547,3304557,3.848078897301673,701,2017
20074,47,-3.530250369574909,5,9.85204483603805,619.8100000000001,571,4106902,4.40596839415137,701,2017
396158,48,-3.584034474278039,9,9.895656266785064,594.5527777777778,574,3303500,3.298552088928355,701,2017
20843,49,-3.710211229050727,10,13.267048278054823,688.63,575,3106200,4.195409038606813,701,2017
5000477,50,-4.004293038687,7,9.649631355463569,578.175,572,3304706,3.647217830001103,701,2017
13592,51,-5.975654420253534,7,8.52256576920421,668.5428571428571,580,2611606,3.2212270796437483,701,2017
