curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
1200061,1,16.990249136215958,2,13.24347800531483,553.625,2184,4309209,9.364553104053009,76,2017
88952,2,10.664596179671157,5,8.548455103129555,483.1500000000001,481,3518800,3.822985342640532,76,2017
120500,3,8.971058615712348,2,17.444220291313602,498.825,1042,4106902,12.334926460499819,76,2017
1139645,4,7.920919389639634,5,11.570323122479248,475.89,150,3552205,5.174405804700244,76,2017
1297033,5,7.371615226813674,11,6.609428934567176,564.1863636363637,15693,3522307,1.992817804952525,76,2017
1073745,6,7.326118157704483,9,11.39255643245491,500.2722222222223,1892,3518800,3.7975188108183033,76,2017
119372,7,7.2503497649369955,2,0.8568328661698414,559.1625,1225,3501905,0.6058723300122004,76,2017
1100045,8,6.890582572914855,6,8.484449443072911,471.4666666666667,3649,4115200,3.463761980661591,76,2017
1152883,9,5.611429501316764,7,6.905007153456976,490.6892857142857,4532,5002704,2.60984738988131,76,2017
1260694,10,4.705718951856193,4,9.717440336672054,511.23125000000005,1900,4106902,4.858720168336027,76,2017
1112107,11,4.323314577195902,4,3.443112975077958,519.59375,1759,4106902,1.721556487538979,76,2017
1069149,12,3.6349668198942293,8,8.656575189002544,526.025,4766,3118601,3.0605615089974587,76,2017
119908,13,3.079076173126311,8,6.2976538843233785,519.171875,449,4318408,2.226556883585431,76,2017
1059442,14,3.0343223421819037,4,4.228037968487561,472.74375,2799,4101804,2.1140189842437804,76,2017
1284847,15,2.597406742165879,15,8.533668049347156,506.9883333333334,1042,4106902,2.2033836158122577,76,2017
1049248,16,2.4359693088525263,5,5.513208339157316,557.29,1700,3167202,2.465581724094895,76,2017
1180102,17,1.7800292605511236,9,6.126030041148628,513.6888888888889,2676,1302603,2.0420100137162094,76,2017
122164,18,1.5803554129686586,15,7.4092846971687845,566.3066666666666,1810,3545209,1.913069082629611,76,2017
86544,19,1.3500904013907515,3,13.783298902711486,538.8666666666668,4495,4208906,7.95779133180155,76,2017
1192616,20,1.0260529558632885,7,8.630496630860431,512.825,27,3169307,3.262021110891074,76,2017
118606,21,0.6493117114401462,3,3.0027590355341975,524.8,2270,3125101,1.73364373747725,76,2017
1323025,22,0.35782078384598864,6,12.45976258715922,572.2583333333333,15680,3513405,5.086676775793351,76,2017
110552,23,0.25431135475657834,11,16.09693455500098,534.415909090909,37,3525300,4.853408381258611,76,2017
1268552,24,0.21778926393167394,12,9.225279744598701,568.9895833333335,15581,3549904,2.6631088719468314,76,2017
1149672,25,0.1405446702210161,12,10.109793389037552,536.2833333333334,23,4313409,2.918445967306165,76,2017
110177,26,-0.08159877182896207,13,8.402867528515898,522.1403846153845,1805,2607901,2.3305361334611874,76,2017
1152558,27,-0.21387653541215368,16,7.308224508437676,496.09843750000005,2147,1302603,1.827056127109419,76,2017
1151454,28,-0.6713795468984808,12,11.943761905577803,553.6729166666667,15708,3516200,3.447867075661071,76,2017
60000,29,-2.209238335793584,9,9.856775636330935,528.0944444444444,1491,4106902,3.2855918787769784,76,2017
1152261,30,-2.7909529867351486,30,9.424341050278674,512.95,1042,4106902,1.7206413942865195,76,2017
109492,31,-2.942691418614261,15,9.4296178350942,528.1916666666667,1586,3152501,2.4347168557613514,76,2017
1148239,32,-3.20642268506539,4,8.328942172918504,486.7875,1675,2607901,4.164471086459252,76,2017
1300129,33,-3.2551374082298685,6,4.987641205383167,516.3166666666666,15715,3527108,2.0361959955447992,76,2017
1205436,34,-3.3509220066114023,15,11.386203855453813,517.4333333333333,449,4304606,2.93990519391302,76,2017
1304817,35,-3.6442484552927525,3,12.767670963270914,440.4166666666667,1136,2606804,7.371418267569031,76,2017
99902,36,-3.8651021540679467,5,6.911666020747723,534.4100000000001,778,3524402,3.090991012033476,76,2017
80873,37,-3.9540055291980725,200,9.238947652486578,525.388625,1491,4106902,0.6532922536100794,76,2017
102423,38,-4.144361581997311,31,9.317893565923946,605.9225806451615,3163,3303203,1.673543088161113,76,2017
109674,39,-4.742713096847948,5,8.565237223717125,521.7900000000001,1381,1302603,3.8304905351286127,76,2017
68037,40,-4.990366301285222,8,9.46903605764002,512.1031250000001,1810,3550308,3.347809803828595,76,2017
106593,41,-5.208327138260488,8,7.574400977907927,544.65625,457,3547809,2.677955147452356,76,2017
111648,42,-5.913505862608085,8,11.550878570391411,499.08437499999997,5669,3549904,4.08385228289307,76,2017
100008,43,-9.04778172726553,6,7.2910669859045365,514.0041666666666,4150,3538709,2.976565632653038,76,2017
1158910,44,-10.31235327530249,4,14.68250805748791,538.125,1149,3545209,7.341254028743955,76,2017
1184936,45,-11.39607531458491,3,3.983625414584833,533.875,473,3304201,2.299947205461188,76,2017
